card_no,year,month,sales,transactions,items
19962,2010,2,2.84E-13,2,107
13607,2010,2,1.42E-13,6,285
25289,2010,2,3.55E-15,3,88
16599,2010,2,-9.95E-14,2,101
34728,2010,2,-2.84E-14,1,70
13764,2010,2,0,2,16
22932,2010,2,-7.11E-15,5,119
11043,2010,2,1.14E-13,6,74
19820,2010,2,-2.84E-14,5,47
21140,2010,2,0,4,46
10922,2010,2,7.11E-15,2,33
21444,2010,2,3.55E-15,4,39
21984,2010,2,-2.84E-14,3,66
14646,2010,2,3.55E-15,1,23
14030,2010,2,-1.35E-13,8,146
10572,2010,2,2.70E-13,8,134
11806,2010,2,0,8,118
51129,2010,2,2.84E-14,3,78
20550,2010,2,1.78E-15,2,23
20884,2010,2,5.33E-15,2,15
21223,2010,2,1.24E-14,5,72
14522,2010,2,-4.26E-14,3,54
21391,2010,2,-1.51E-14,4,36
44502,2010,2,-4.26E-14,3,51
10336,2010,2,2.84E-14,4,90
10161,2010,2,-4.97E-14,2,52
17375,2010,2,7.11E-15,1,47
17446,2010,2,-5.33E-15,2,67
19329,2010,2,3.55E-15,1,24
18979,2010,2,-5.33E-15,1,25
11239,2010,2,-7.11E-15,1,11
11972,2010,2,-2.13E-14,3,47
21755,2010,2,4.26E-14,8,118
20414,2010,2,7.11E-15,3,38
15425,2010,2,0,2,13
17437,2010,2,-3.55E-15,1,8
15222,2010,2,-1.78E-15,1,15
12523,2010,2,1.42E-14,5,59
22682,2010,2,0,1,6
50556,2010,2,0,1,8
21110,2010,2,-3.55E-15,4,53
10749,2010,2,0,2,22
17282,2010,2,8.17E-14,19,304
15501,2010,2,0,4,100
36893,2010,2,0,2,14
13027,2010,2,3.55E-15,1,18
20283,2010,2,-7.11E-15,6,73
15287,2010,2,-7.11E-14,9,155
50305,2010,2,7.11E-15,1,37
17244,2010,2,0,1,45
34518,2010,2,3.55E-15,1,19
13839,2010,2,2.84E-14,1,55
13928,2010,2,8.53E-14,15,147
17779,2010,2,2.27E-13,13,204
17483,2010,2,1.78E-15,2,26
25086,2010,2,1.42E-14,2,42
11306,2010,2,0,1,5
21374,2010,2,0,1,10
14481,2010,2,0,1,33
12349,2010,2,-8.88E-16,2,32
17487,2010,2,2.66E-15,1,23
14605,2010,2,8.88E-16,1,11
17915,2010,2,0,4,29
23658,2010,2,-9.95E-14,7,163
37068,2010,2,1.42E-14,3,83
16781,2010,2,1.99E-13,10,191
50573,2010,2,0,2,29
13055,2010,2,8.53E-14,4,111
13488,2010,2,-7.11E-15,4,51
15550,2010,2,-5.68E-14,1,38
16337,2010,2,0,1,7
50820,2010,2,0,1,7
21084,2010,2,-3.55E-15,1,14
19391,2010,2,0,1,14
20125,2010,2,2.31E-14,3,50
11580,2010,2,-4.26E-14,2,30
50376,2010,2,0,1,9
26448,2010,2,8.88E-15,2,29
50094,2010,2,0,2,14
13156,2010,2,1.42E-14,5,80
31139,2010,2,0,1,5
13354,2010,2,0,1,8
36717,2010,2,0,1,5
19559,2010,2,6.66E-16,1,5
14856,2010,2,2.13E-14,5,79
13804,2010,2,-1.42E-14,9,287
10682,2010,2,-8.53E-14,8,215
23868,2010,2,2.13E-14,19,180
19306,2010,2,-1.42E-14,6,126
19956,2010,2,3.55E-15,7,118
11904,2010,2,4.26E-14,6,162
11413,2010,2,2.13E-14,5,164
16920,2010,2,9.77E-15,2,51
22801,2010,2,1.42E-14,5,110
20088,2010,2,0,1,34
14443,2010,2,-3.55E-14,5,85
19078,2010,2,0,5,57
22904,2010,2,2.13E-14,3,52
34401,2010,2,0,1,29
22520,2010,2,-1.07E-14,3,71
26189,2010,2,0,1,20
11776,2010,2,1.42E-14,2,44
15311,2010,2,2.13E-14,3,46
47843,2010,2,-1.42E-14,5,66
42488,2010,2,-2.84E-14,4,75
20742,2010,2,2.84E-14,6,121
10061,2010,2,0,4,57
14019,2010,2,-7.11E-15,2,52
20196,2010,2,1.42E-14,4,102
18306,2010,2,3.55E-15,2,32
16968,2010,2,-3.55E-15,1,16
15915,2010,2,-2.84E-14,4,88
46366,2010,2,2.49E-14,1,28
16951,2010,2,2.84E-14,3,126
22760,2010,2,1.95E-14,8,96
48344,2010,2,1.42E-14,8,93
16250,2010,2,-1.78E-15,2,15
19985,2010,2,-1.78E-15,2,27
11004,2010,2,1.78E-15,2,33
20739,2010,2,2.13E-14,2,23
15838,2010,2,0,1,5
50065,2010,2,0,1,8
17036,2010,2,3.55E-15,3,45
51166,2010,2,-3.55E-15,5,39
23542,2010,2,-7.11E-15,3,43
10863,2010,2,0,1,8
13572,2010,2,7.11E-15,1,41
20318,2010,2,0,1,45
10468,2010,2,7.11E-15,1,29
24756,2010,2,1.78E-15,1,16
22538,2010,2,-7.11E-15,1,10
50216,2010,2,0,1,17
50694,2010,2,-1.78E-15,1,6
22412,2010,2,7.11E-15,2,31
12922,2010,2,7.11E-15,4,60
21116,2010,2,8.88E-16,1,8
22830,2010,2,0,2,15
50691,2010,2,0,3,19
50992,2010,2,7.11E-15,1,17
19920,2010,2,1.78E-15,1,12
46331,2010,2,7.11E-15,1,28
14397,2010,2,0,1,8
50569,2010,2,-1.60E-14,2,24
35180,2010,2,1.42E-14,3,95
12444,2010,2,7.11E-15,6,44
22457,2010,2,4.97E-14,5,110
15062,2010,2,0,1,74
23071,2010,2,-2.13E-14,3,66
10809,2010,2,2.84E-14,11,126
21293,2010,2,-2.84E-14,5,92
10179,2010,2,5.68E-14,20,262
50004,2010,2,8.53E-14,2,70
22392,2010,2,5.68E-14,6,174
16054,2010,2,-7.11E-15,1,24
44757,2010,2,-1.28E-13,10,140
38867,2010,2,2.13E-14,1,39
14403,2010,2,1.42E-14,3,140
42754,2010,2,-1.42E-14,1,58
22345,2010,2,0,1,31
46425,2010,2,1.47E-14,3,62
13458,2010,2,0,2,16
21087,2010,2,0,3,31
15788,2010,2,3.55E-15,1,19
34133,2010,2,1.42E-14,2,61
19046,2010,2,5.33E-15,4,70
27172,2010,2,-1.78E-15,1,9
20724,2010,2,8.53E-14,6,120
22631,2010,2,-1.42E-14,13,140
16015,2010,2,7.99E-15,5,59
15060,2010,2,-1.78E-14,5,64
30177,2010,2,0,1,8
15245,2010,2,-5.68E-14,1,73
20885,2010,2,3.55E-15,4,43
21852,2010,2,-3.55E-15,1,24
16436,2010,2,-1.42E-14,1,21
17852,2010,2,-3.55E-14,2,47
50846,2010,2,3.20E-14,6,81
20129,2010,2,-7.11E-15,1,11
23253,2010,2,-7.11E-15,1,46
17676,2010,2,0,1,19
42536,2010,2,-2.66E-15,2,12
50832,2010,2,0,1,33
50805,2010,2,0,1,5
13970,2010,2,-4.44E-16,2,12
12476,2010,2,3.55E-15,2,24
24183,2010,2,0,2,25
24916,2010,2,8.88E-16,2,16
48345,2010,2,7.11E-15,1,31
17078,2010,2,5.68E-14,2,65
50927,2010,2,-8.88E-16,1,8
18923,2010,2,0,1,5
50727,2010,2,-8.88E-16,1,5
18664,2010,2,-1.78E-15,1,9
19106,2010,2,-1.11E-15,1,8
30840,2010,2,1.42E-14,3,61
26308,2010,2,8.88E-16,1,6
21758,2010,2,0,4,31
24836,2010,2,1.78E-15,1,11
22257,2010,2,1.42E-13,5,241
16093,2010,2,7.11E-15,4,38
11015,2010,2,-1.42E-13,15,224
20718,2010,2,-2.84E-14,1,33
15990,2010,2,9.95E-14,13,140
10525,2010,2,-2.13E-14,7,96
17087,2010,2,-2.70E-13,9,184
17194,2010,2,-3.55E-14,10,125
44204,2010,2,-8.88E-15,3,51
10967,2010,2,7.11E-14,5,105
42611,2010,2,0,1,23
10721,2010,2,-2.20E-13,7,188
12953,2010,2,7.11E-14,19,230
12036,2010,2,0,1,20
22740,2010,2,7.11E-15,12,188
18755,2010,2,7.11E-15,3,38
23989,2010,2,6.39E-14,18,179
14657,2010,2,-1.33E-15,12,208
40910,2010,2,0,2,47
12447,2010,2,1.78E-15,2,22
23975,2010,2,2.66E-15,1,23
13220,2010,2,3.55E-15,3,29
14071,2010,2,0,2,45
18476,2010,2,2.66E-15,1,20
40441,2010,2,-5.68E-14,4,55
22441,2010,2,1.02E-14,2,28
22666,2010,2,0,1,10
21931,2010,2,0,2,27
18999,2010,2,3.55E-15,1,16
10338,2010,2,-3.55E-15,1,23
12822,2010,2,-7.11E-15,1,30
15929,2010,2,3.55E-15,4,45
40638,2010,2,1.07E-14,1,33
10551,2010,2,0,1,10
16629,2010,2,-7.11E-15,1,27
30555,2010,2,1.78E-15,1,15
24414,2010,2,0,1,7
19314,2010,2,-7.11E-15,1,33
19977,2010,2,-1.78E-15,1,7
15970,2010,2,-7.11E-15,1,24
47835,2010,2,3.55E-15,3,23
47312,2010,2,7.11E-15,1,30
44318,2010,2,-1.78E-15,1,9
21823,2010,2,2.13E-14,19,166
13709,2010,2,2.66E-15,6,51
50872,2010,2,0,1,10
20185,2010,2,4.26E-14,3,52
13269,2010,2,-1.42E-13,6,143
30191,2010,2,-7.11E-15,2,56
20748,2010,2,-8.53E-14,15,209
40766,2010,2,-1.28E-13,10,191
47365,2010,2,1.42E-14,7,100
10438,2010,2,-3.20E-14,4,60
11309,2010,2,-7.11E-15,5,118
21921,2010,2,7.11E-15,1,49
11767,2010,2,8.53E-14,3,59
48683,2010,2,0,2,17
21063,2010,2,1.42E-14,2,48
50712,2010,2,-8.88E-16,1,16
21099,2010,2,-7.11E-15,3,44
22562,2010,2,3.55E-15,3,24
51052,2010,2,0,2,24
20931,2010,2,-1.42E-14,4,74
17195,2010,2,0,1,10
16204,2010,2,-1.42E-14,4,59
13570,2010,2,-3.55E-14,1,43
19578,2010,2,3.55E-15,1,22
16881,2010,2,6.66E-16,1,7
12115,2010,2,5.33E-15,4,63
21731,2010,2,0,1,8
10921,2010,2,5.68E-14,1,12
24190,2010,2,0,1,16
21445,2010,2,-3.55E-15,2,28
19005,2010,2,1.42E-14,9,66
40708,2010,2,-7.11E-15,1,42
24609,2010,2,5.33E-15,2,59
15930,2010,2,1.07E-14,3,88
23201,2010,2,-1.71E-13,9,201
12325,2010,2,1.99E-13,8,266
24485,2010,2,-1.78E-14,2,47
15870,2010,2,0,3,49
23368,2010,2,0,4,55
10021,2010,2,0,5,35
21138,2010,2,-1.42E-14,5,72
18244,2010,2,2.84E-14,6,94
10790,2010,2,1.42E-14,6,71
24074,2010,2,4.97E-14,4,92
50988,2010,2,3.55E-15,2,29
24805,2010,2,7.11E-14,3,92
23692,2010,2,-1.42E-14,4,96
23302,2010,2,-3.20E-14,3,103
12090,2010,2,-2.84E-14,7,167
21628,2010,2,-3.55E-14,9,157
36624,2010,2,-1.07E-14,4,64
19092,2010,2,1.78E-14,11,94
15028,2010,2,-3.55E-15,1,21
20983,2010,2,-1.42E-14,3,56
24420,2010,2,1.42E-14,5,81
17336,2010,2,-7.11E-15,4,62
22919,2010,2,0,7,141
10097,2010,2,-9.95E-14,3,115
19783,2010,2,7.11E-15,10,148
23250,2010,2,-8.53E-14,12,166
13138,2010,2,-1.78E-15,4,37
11964,2010,2,1.42E-13,12,323
22104,2010,2,1.42E-14,4,54
34457,2010,2,3.55E-15,1,13
19107,2010,2,1.42E-14,6,82
36942,2010,2,0,6,90
16525,2010,2,2.84E-14,13,213
13474,2010,2,-7.82E-14,3,93
12400,2010,2,-2.84E-14,4,61
24635,2010,2,1.78E-15,1,9
17074,2010,2,7.11E-15,8,71
17713,2010,2,7.11E-14,10,241
20539,2010,2,-8.88E-15,6,85
13398,2010,2,1.42E-14,10,73
16853,2010,2,2.84E-14,2,43
19747,2010,2,1.42E-14,5,75
36932,2010,2,1.78E-15,9,134
10445,2010,2,4.26E-14,2,70
14237,2010,2,-7.11E-15,1,20
13498,2010,2,3.55E-15,2,24
13540,2010,2,3.55E-15,1,14
17537,2010,2,3.20E-14,17,204
20624,2010,2,4.09E-14,7,114
42542,2010,2,2.84E-13,7,265
24529,2010,2,2.13E-14,11,104
15942,2010,2,-1.42E-14,12,134
10804,2010,2,3.55E-15,1,9
22990,2010,2,1.56E-13,24,279
19359,2010,2,4.26E-14,4,85
17710,2010,2,-7.11E-15,6,90
10701,2010,2,3.55E-15,1,14
10219,2010,2,1.78E-15,5,42
14365,2010,2,2.84E-14,2,49
21686,2010,2,7.11E-15,1,22
10374,2010,2,0,4,74
14730,2010,2,-1.42E-14,3,79
22256,2010,2,-3.55E-15,6,57
20465,2010,2,0,5,54
12592,2010,2,-1.14E-13,33,387
12439,2010,2,0,17,163
16623,2010,2,2.13E-14,13,132
14710,2010,2,-1.21E-13,18,276
18961,2010,2,1.42E-14,7,73
22401,2010,2,-2.13E-13,14,275
14894,2010,2,7.11E-15,1,33
17887,2010,2,-1.42E-14,10,143
10170,2010,2,7.11E-15,6,72
18617,2010,2,-4.26E-14,1,40
17753,2010,2,2.13E-14,6,86
44359,2010,2,0,1,21
42324,2010,2,-3.02E-14,6,175
15398,2010,2,-1.42E-14,2,29
22613,2010,2,-3.55E-15,7,89
12193,2010,2,-7.11E-15,1,31
14833,2010,2,-2.13E-14,12,142
20673,2010,2,0,2,23
13827,2010,2,0,1,10
23206,2010,2,5.33E-15,2,25
11104,2010,2,-3.55E-15,3,39
13026,2010,2,0,1,31
19033,2010,2,3.55E-15,4,46
50046,2010,2,5.33E-15,1,5
24412,2010,2,-7.11E-14,16,172
14464,2010,2,8.88E-16,1,8
47272,2010,2,4.44E-16,3,19
14423,2010,2,-1.95E-14,5,42
22339,2010,2,2.84E-14,6,86
20701,2010,2,3.55E-15,1,15
14143,2010,2,-8.88E-16,1,13
14205,2010,2,1.71E-13,16,166
10214,2010,2,-7.11E-15,3,50
50169,2010,2,2.84E-14,4,78
20853,2010,2,-3.55E-15,3,44
50455,2010,2,1.14E-13,5,89
50475,2010,2,1.07E-14,4,44
40148,2010,2,2.84E-13,11,321
11593,2010,2,-3.55E-15,6,56
50858,2010,2,-1.78E-15,1,8
12923,2010,2,-1.78E-15,5,51
36723,2010,2,7.11E-15,2,14
21049,2010,2,0,1,10
14650,2010,2,-4.44E-15,1,15
24580,2010,2,7.11E-15,2,16
47819,2010,2,-8.88E-16,2,11
15048,2010,2,-3.13E-13,9,184
19414,2010,2,-1.42E-14,5,79
19705,2010,2,1.42E-13,1,71
23464,2010,2,0,2,37
20750,2010,2,0,4,62
24133,2010,2,0,1,36
19079,2010,2,0,4,185
14332,2010,2,-3.55E-15,2,35
21646,2010,2,1.42E-14,3,46
13048,2010,2,-7.11E-14,3,106
13296,2010,2,0,7,85
19237,2010,2,0,4,55
11384,2010,2,-2.13E-14,6,104
21364,2010,2,-1.42E-14,13,96
50815,2010,2,-8.88E-15,5,75
12340,2010,2,-8.44E-15,4,140
17583,2010,2,-8.70E-14,4,143
20498,2010,2,-3.55E-14,4,81
18830,2010,2,2.13E-14,2,37
21539,2010,2,-1.78E-15,5,70
15900,2010,2,3.55E-14,8,261
10884,2010,2,2.13E-14,2,40
20628,2010,2,-1.42E-14,1,37
22795,2010,2,0,5,102
46271,2010,2,-7.11E-15,4,43
16813,2010,2,0,5,43
16674,2010,2,0,5,71
48305,2010,2,4.44E-16,23,208
46303,2010,2,-7.11E-15,10,64
38784,2010,2,2.84E-14,7,99
11111,2010,2,0,4,74
10393,2010,2,0,3,70
18506,2010,2,-1.42E-14,2,95
17801,2010,2,1.78E-15,2,19
15432,2010,2,1.07E-14,3,42
11446,2010,2,0,6,75
24648,2010,2,1.07E-14,1,33
44618,2010,2,1.78E-15,1,13
12611,2010,2,-2.13E-13,5,105
15893,2010,2,1.42E-14,2,32
23703,2010,2,-1.56E-13,13,195
19413,2010,2,2.84E-14,3,70
12660,2010,2,7.11E-15,5,99
51111,2010,2,8.88E-16,1,17
50848,2010,2,-1.33E-14,3,36
44418,2010,2,-2.84E-14,9,224
48309,2010,2,2.27E-13,2,115
17146,2010,2,0,2,37
14201,2010,2,-7.82E-14,6,127
12874,2010,2,0,7,50
15197,2010,2,8.88E-15,1,21
17411,2010,2,1.78E-15,1,11
12237,2010,2,2.84E-14,4,118
23077,2010,2,-4.26E-14,2,67
50361,2010,2,0,1,9
18758,2010,2,-1.78E-15,2,22
50478,2010,2,-1.78E-15,2,40
23797,2010,2,0,1,9
13216,2010,2,1.07E-14,3,46
46419,2010,2,0,1,16
24626,2010,2,1.42E-14,6,164
20640,2010,2,-8.88E-16,2,11
18216,2010,2,-1.42E-14,4,86
20849,2010,2,0,9,126
42460,2010,2,-8.88E-16,1,7
35177,2010,2,7.11E-15,1,31
21021,2010,2,0,2,17
18729,2010,2,3.55E-15,9,109
14802,2010,2,2.84E-14,13,136
50896,2010,2,-3.38E-14,5,100
19011,2010,2,8.88E-16,1,5
19191,2010,2,5.33E-15,3,28
22835,2010,2,4.26E-14,4,91
20819,2010,2,4.26E-14,13,243
36985,2010,2,5.33E-15,9,106
44248,2010,2,4.27E-16,1,6
14457,2010,2,1.78E-15,3,29
16067,2010,2,-1.78E-14,4,42
50622,2010,2,0,8,64
11126,2010,2,0,4,69
50333,2010,2,7.11E-15,12,97
14169,2010,2,-1.42E-14,8,90
11133,2010,2,8.88E-16,2,15
37057,2010,2,8.53E-14,7,154
12488,2010,2,2.84E-14,3,84
12841,2010,2,-2.13E-14,3,44
13020,2010,2,1.15E-14,1,23
26076,2010,2,7.11E-15,7,74
42661,2010,2,0,1,5
14048,2010,2,-1.07E-14,4,51
24802,2010,2,1.78E-15,2,15
17735,2010,2,8.88E-16,1,10
51040,2010,2,0,1,8
18297,2010,2,1.35E-13,8,190
15191,2010,2,0,1,13
12601,2010,2,7.11E-15,4,72
25252,2010,2,-2.49E-14,5,120
10011,2010,2,-1.42E-14,8,121
19777,2010,2,-7.11E-15,1,30
23450,2010,2,-7.11E-15,3,48
22852,2010,2,-3.55E-15,1,23
24677,2010,2,1.78E-14,1,39
16452,2010,2,1.42E-14,1,25
16606,2010,2,1.99E-13,3,154
50347,2010,2,-7.11E-15,1,39
51122,2010,2,-2.22E-15,4,45
17916,2010,2,-3.55E-15,1,26
18031,2010,2,7.11E-15,2,47
44543,2010,2,0,1,10
12981,2010,2,-2.13E-14,2,86
23042,2010,2,3.55E-15,3,38
47878,2010,2,-4.44E-16,2,18
10652,2010,2,-1.95E-14,4,54
19528,2010,2,-1.78E-15,2,45
24079,2010,2,2.84E-13,4,239
22521,2010,2,0,1,13
14505,2010,2,1.42E-14,4,71
14740,2010,2,1.07E-14,2,20
16401,2010,2,8.88E-16,2,22
10686,2010,2,-1.07E-14,4,51
12342,2010,2,3.55E-15,1,16
14171,2010,2,-7.11E-15,8,74
50480,2010,2,0,1,19
17819,2010,2,-7.11E-15,2,26
13376,2010,2,1.78E-15,6,61
18590,2010,2,7.11E-15,2,23
17077,2010,2,7.11E-15,3,37
14790,2010,2,-5.86E-14,3,98
19470,2010,2,-7.11E-15,2,33
50625,2010,2,-7.11E-15,2,42
17052,2010,2,8.88E-15,4,37
14437,2010,2,0,1,19
42251,2010,2,-3.55E-15,1,21
22530,2010,2,1.07E-14,6,66
42672,2010,2,-3.55E-15,2,27
21026,2010,2,0,4,48
11664,2010,2,1.78E-15,2,30
22614,2010,2,7.11E-15,6,72
22959,2010,2,8.53E-14,9,174
12836,2010,2,-5.33E-14,3,41
20650,2010,2,0,6,85
16584,2010,2,1.42E-14,8,105
50049,2010,2,-4.44E-16,2,11
18690,2010,2,-7.11E-15,2,32
19066,2010,2,0,1,5
51026,2010,2,-1.78E-15,1,10
22402,2010,2,7.11E-15,1,17
19402,2010,2,-9.24E-14,2,71
24965,2010,2,1.42E-14,3,55
13061,2010,2,0,3,43
11234,2010,2,-2.66E-15,2,30
23352,2010,2,0,6,109
30353,2010,2,2.66E-15,1,13
21546,2010,2,1.07E-14,4,44
13062,2010,2,1.78E-15,1,19
23808,2010,2,3.41E-13,8,228
20484,2010,2,-7.82E-14,4,154
23116,2010,2,4.97E-14,3,103
18818,2010,2,-3.55E-15,4,51
15865,2010,2,-1.11E-15,1,7
51090,2010,2,1.78E-15,1,10
17880,2010,2,-1.42E-14,4,91
16475,2010,2,2.13E-14,2,48
12177,2010,2,2.84E-13,2,137
14258,2010,2,1.78E-14,10,125
18325,2010,2,-5.68E-14,3,85
44659,2010,2,7.11E-15,1,20
40870,2010,2,7.11E-15,2,46
13238,2010,2,7.11E-15,1,39
18893,2010,2,-3.55E-14,5,68
15629,2010,2,2.84E-14,4,111
14223,2010,2,-1.24E-14,6,79
36566,2010,2,4.44E-15,6,76
21238,2010,2,8.53E-14,5,99
13361,2010,2,-2.84E-13,7,240
23615,2010,2,0,1,30
14653,2010,2,1.42E-14,2,61
11823,2010,2,1.42E-14,1,34
44367,2010,2,-1.11E-15,1,9
19605,2010,2,-1.42E-14,3,106
10785,2010,2,0,1,14
21706,2010,2,-1.42E-14,2,45
20616,2010,2,7.11E-15,1,16
11826,2010,2,7.99E-15,1,25
42616,2010,2,7.11E-15,1,19
22014,2010,2,0,1,34
23885,2010,2,0,1,11
40522,2010,2,1.78E-15,1,14
16904,2010,2,-5.33E-15,2,27
24592,2010,2,-1.78E-15,1,11
19073,2010,2,-3.91E-14,3,81
49340,2010,2,4.44E-16,2,14
19347,2010,2,-9.99E-16,2,11
20020,2010,2,0,1,5
27092,2010,2,0,1,6
40729,2010,2,0,1,9
24177,2010,2,-7.11E-15,2,39
19423,2010,2,5.68E-14,8,83
13574,2010,2,-1.78E-15,1,6
22725,2010,2,1.42E-14,3,28
19410,2010,2,7.11E-15,2,33
50685,2010,2,-1.78E-15,1,7
44496,2010,2,1.78E-15,1,14
14462,2010,2,-7.82E-14,6,131
16006,2010,2,5.33E-15,7,149
17443,2010,2,2.84E-14,4,60
15117,2010,2,0,3,105
50725,2010,2,1.42E-14,2,43
19089,2010,2,0,4,97
10536,2010,2,7.11E-15,3,47
19910,2010,2,7.11E-15,4,73
24385,2010,2,8.88E-16,2,21
13078,2010,2,-1.71E-13,2,117
40450,2010,2,8.88E-16,1,29
50806,2010,2,7.11E-15,2,34
14465,2010,2,-1.42E-14,5,99
13158,2010,2,1.24E-14,2,32
40900,2010,2,7.11E-15,3,49
19847,2010,2,-2.13E-14,3,68
46357,2010,2,-2.13E-14,3,29
18183,2010,2,-1.42E-14,1,22
19788,2010,2,-2.31E-14,4,49
50803,2010,2,-3.55E-15,2,37
20048,2010,2,3.55E-15,3,42
19094,2010,2,-5.33E-15,3,50
10259,2010,2,7.11E-15,2,20
11871,2010,2,0,2,21
10059,2010,2,8.88E-15,1,22
50510,2010,2,-3.55E-15,4,36
22136,2010,2,-4.97E-14,10,113
23056,2010,2,-3.55E-14,6,103
44396,2010,2,-9.95E-14,1,69
24823,2010,2,-9.95E-14,20,225
13601,2010,2,0,4,143
16430,2010,2,-2.84E-14,1,50
10905,2010,2,7.11E-15,3,73
16595,2010,2,-4.26E-14,1,61
13429,2010,2,2.84E-14,5,144
19681,2010,2,-1.07E-14,2,34
44459,2010,2,4.26E-14,3,99
13255,2010,2,2.84E-14,4,99
22489,2010,2,1.14E-13,18,310
13111,2010,2,1.78E-15,3,49
22355,2010,2,-3.55E-15,2,26
16729,2010,2,1.55E-15,1,9
20618,2010,2,-4.26E-14,1,58
44467,2010,2,1.42E-14,1,10
40112,2010,2,-2.84E-14,2,74
23835,2010,2,-3.55E-15,3,43
50804,2010,2,-2.66E-15,2,19
10609,2010,2,-3.55E-15,1,19
46353,2010,2,0,2,30
21224,2010,2,1.78E-15,2,26
50280,2010,2,-1.42E-14,1,37
40166,2010,2,-5.33E-15,1,19
20097,2010,2,-8.88E-16,4,67
23323,2010,2,1.42E-14,3,55
12057,2010,2,0,1,18
15701,2010,2,0,1,5
18868,2010,2,1.78E-15,1,22
22967,2010,2,7.11E-15,1,24
17043,2010,2,3.55E-15,1,11
50219,2010,2,0,1,8
36509,2010,2,-3.55E-15,2,25
13591,2010,2,0,1,6
19171,2010,2,-8.88E-16,1,7
14565,2010,2,-3.55E-15,2,33
15944,2010,2,4.44E-15,10,118
40918,2010,2,-1.64E-14,1,14
19220,2010,2,-1.42E-14,2,33
11151,2010,2,8.53E-14,4,156
47346,2010,2,2.13E-14,7,84
23691,2010,2,0,12,262
22243,2010,2,-9.24E-14,17,190
11404,2010,2,3.55E-15,1,41
12292,2010,2,-7.11E-15,2,40
14407,2010,2,0,2,31
13807,2010,2,8.88E-16,2,26
26210,2010,2,0,1,5
20063,2010,2,-4.26E-14,1,43
20456,2010,2,-7.11E-15,1,20
50117,2010,2,1.42E-14,2,50
18711,2010,2,0,1,22
16002,2010,2,2.13E-14,1,44
16581,2010,2,7.11E-15,1,25
14678,2010,2,1.42E-14,26,182
15964,2010,2,1.78E-15,1,14
50588,2010,2,7.11E-15,1,40
24160,2010,2,-7.11E-15,2,91
22717,2010,2,-2.84E-14,1,30
21782,2010,2,0,1,5
12631,2010,2,0,1,31
21656,2010,2,0,3,44
13783,2010,2,3.55E-15,1,20
26326,2010,2,8.88E-15,1,17
16679,2010,2,-1.78E-15,3,20
15485,2010,2,1.42E-14,3,87
50263,2010,2,5.40E-13,5,200
15451,2010,2,0,3,74
11291,2010,2,2.84E-14,2,59
19124,2010,2,-4.26E-14,17,217
15608,2010,2,-4.26E-14,2,71
15686,2010,2,0,1,57
15910,2010,2,-1.42E-14,1,38
12437,2010,2,2.84E-14,2,77
17825,2010,2,3.55E-15,24,212
11013,2010,2,1.07E-14,3,39
15535,2010,2,1.95E-14,5,82
21699,2010,2,-1.24E-14,7,82
20150,2010,2,2.84E-14,2,45
15919,2010,2,8.88E-16,1,11
19457,2010,2,5.33E-15,3,30
20075,2010,2,1.78E-15,3,23
50601,2010,2,7.11E-15,1,13
18098,2010,2,2.75E-14,4,60
18239,2010,2,5.33E-15,2,22
24516,2010,2,1.42E-14,4,100
50442,2010,2,8.88E-15,1,17
24491,2010,2,0,5,53
23979,2010,2,0,2,25
24661,2010,2,0,1,5
44333,2010,2,0,1,10
13913,2010,2,-8.88E-16,1,13
26999,2010,2,-7.11E-15,2,30
24312,2010,2,0,3,28
11860,2010,2,0,1,10
10712,2010,2,1.42E-14,6,204
22917,2010,2,-1.78E-14,7,166
44296,2010,2,0,1,7
14887,2010,2,-2.13E-14,4,69
50097,2010,2,2.13E-14,3,51
10882,2010,2,0,2,27
17878,2010,2,7.11E-14,36,286
25325,2010,2,2.84E-14,2,58
30425,2010,2,-1.95E-14,16,154
38519,2010,2,0,1,33
23769,2010,2,7.11E-15,1,27
13098,2010,2,-8.88E-14,24,236
12862,2010,2,4.26E-14,5,77
16944,2010,2,-3.55E-15,1,19
16409,2010,2,-2.13E-14,12,252
22844,2010,2,-4.44E-15,1,16
44349,2010,2,-3.55E-15,1,29
16955,2010,2,-2.66E-15,1,9
20675,2010,2,0,1,21
15526,2010,2,-7.11E-15,1,29
50658,2010,2,0,1,25
22081,2010,2,-1.42E-14,1,15
16461,2010,2,-7.11E-15,1,15
50816,2010,2,-3.55E-15,1,5
21578,2010,2,0,1,5
23034,2010,2,4.26E-14,3,71
24439,2010,2,-8.88E-15,1,26
13504,2010,2,2.84E-14,11,170
18115,2010,2,7.11E-15,4,56
20474,2010,2,5.68E-13,9,235
14782,2010,2,0,6,109
36426,2010,2,-3.73E-14,7,167
25049,2010,2,-5.68E-14,5,86
16886,2010,2,-1.87E-14,3,60
20277,2010,2,-7.11E-14,8,184
11757,2010,2,-1.42E-14,2,47
12480,2010,2,-8.53E-14,3,68
23357,2010,2,1.42E-14,14,169
19971,2010,2,-5.33E-15,2,58
20412,2010,2,2.84E-13,7,370
21251,2010,2,4.26E-14,4,93
12321,2010,2,4.26E-14,10,132
24796,2010,2,0,1,24
47324,2010,2,0,4,43
17415,2010,2,1.07E-14,5,85
23773,2010,2,-2.66E-15,4,32
15239,2010,2,-1.78E-15,4,40
10702,2010,2,7.11E-15,2,32
47868,2010,2,-2.49E-14,18,205
